Format Version,1.0,
Take Name,Subject_01_trial,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3195 3195,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,2,
PosX_PosY_X,1.001510,
PosX_PosY_Y,-0.003223,
PosX_PosY_Z,0.498871,
NegX_PosY_X,0.499539,
NegX_PosY_Y,-0.002777,
NegX_PosY_Z,0.499509,
NegX_NegY_X,0.499720,
NegX_NegY_Y,0.000446,
NegX_NegY_Z,-0.001964,
PosX_NegY_X,1.001690,
PosX_NegY_Y,0.000000,
PosX_NegY_Z,-0.002602,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
19292,192.919000,19292,4.943115,-0.994385,7.424316,3.663086,0.537964,-3.061768,-0.072460,0.493390,0.000000,-0.694935
19293,192.930000,19293,5.380371,0.453705,11.536133,3.995972,0.654022,-3.268677,-0.056693,0.346387,0.000000,-1.379262
19294,192.939000,19294,5.589600,1.315674,15.912109,4.437500,0.810638,-3.132446,-0.050945,0.278876,0.000000,-1.506616
19295,192.949000,19295,5.815186,2.423218,21.190430,4.849365,1.016602,-3.599976,-0.047975,0.228847,0.000000,-2.152935
19296,192.960000,19296,6.625732,4.534668,25.949219,5.335449,1.338013,-3.298828,-0.051563,0.205611,0.000000,-1.702684
19297,192.969000,19297,7.278320,5.135742,30.705078,5.754150,1.532227,-3.798584,-0.049901,0.187401,0.000000,-2.178342
19298,192.979000,19298,7.460693,6.081543,36.470703,6.199707,1.827271,-3.808594,-0.050102,0.169991,0.000000,-2.235640
19299,192.990000,19299,6.359375,6.407227,45.576172,6.975098,2.177856,-4.220459,-0.047785,0.153043,0.000000,-2.941034
19300,193.000000,19300,6.426025,5.846680,59.119141,8.160156,2.889038,-4.039062,-0.048868,0.138029,0.000000,-2.866369
19301,193.009000,19301,6.628906,2.182129,78.003906,9.857910,3.870972,-4.210693,-0.049625,0.126377,0.000000,-3.264662
19302,193.020000,19302,7.488770,-2.684692,98.531250,11.919922,4.950195,-3.935181,-0.050240,0.120976,0.000000,-3.164098
19303,193.030000,19303,10.161133,-8.829590,122.546875,14.166504,6.066895,-3.792236,-0.049507,0.115601,0.000000,-3.054727
19304,193.039000,19304,13.377930,-15.262207,144.812500,16.714844,7.389893,-3.705078,-0.051031,0.115424,0.000000,-2.939785
19305,193.050000,19305,17.602539,-22.859375,171.085938,19.584961,8.735840,-4.187988,-0.051061,0.114474,0.000000,-3.340173
19306,193.060000,19306,21.209961,-28.440430,202.203125,22.949219,10.583496,-4.157471,-0.052341,0.113496,0.000000,-3.238826
19307,193.069000,19307,24.343750,-34.853516,235.617188,26.368164,12.445801,-3.773071,-0.052822,0.111911,0.000000,-2.889774
19308,193.080000,19308,24.654297,-41.763672,267.500000,29.472656,14.138184,-3.988159,-0.052853,0.110178,0.000000,-3.479131
19309,193.090000,19309,24.520508,-49.443359,291.546875,31.605469,15.592773,-3.404907,-0.053483,0.108406,0.000000,-3.391109
19310,193.099000,19310,26.932617,-54.789062,310.578125,33.257812,16.627930,-3.620972,-0.053539,0.107084,0.000000,-3.670263
19311,193.110000,19311,28.416016,-57.955078,325.609375,34.613281,17.573242,-3.915405,-0.053970,0.106303,0.000000,-4.022550
19312,193.120000,19312,31.638672,-59.580078,342.031250,35.960938,18.253906,-3.996338,-0.053369,0.105139,0.000000,-3.849605
19313,193.129000,19313,32.861328,-62.597656,353.203125,36.855469,18.950195,-4.258301,-0.053652,0.104346,0.000000,-4.187854
19314,193.139000,19314,33.632812,-63.537109,361.156250,37.554688,19.403320,-4.263184,-0.053726,0.103985,0.000000,-4.179456
19315,193.150000,19315,36.142578,-64.671875,365.921875,37.871094,19.792969,-4.453125,-0.054091,0.103495,0.000000,-4.210695
19316,193.159000,19316,36.996094,-63.023438,367.453125,37.875000,19.890625,-4.790039,-0.054131,0.103074,0.000000,-4.388215
19317,193.169000,19317,37.890625,-62.164062,368.984375,37.894531,20.081055,-4.948242,-0.054423,0.102700,0.000000,-4.440016
19318,193.180000,19318,38.273438,-61.037109,372.140625,37.972656,20.240234,-5.362061,-0.054389,0.102038,0.000000,-4.776425
19319,193.189000,19319,38.783203,-60.750000,376.234375,38.185547,20.495117,-5.354004,-0.054474,0.101494,0.000000,-4.727056
19320,193.199000,19320,41.101562,-59.783203,380.187500,38.130859,20.646484,-5.751221,-0.054306,0.100295,0.000000,-4.875534
19321,193.210000,19321,42.509766,-60.177734,380.468750,37.957031,20.580078,-5.930664,-0.054091,0.099764,0.000000,-4.944822
19322,193.219000,19322,43.925781,-57.953125,378.281250,37.613281,20.496094,-6.495117,-0.054182,0.099432,0.000000,-5.267512
19323,193.229000,19323,44.544922,-54.152344,375.156250,37.294922,20.303711,-6.756592,-0.054121,0.099412,0.000000,-5.259067
19324,193.240000,19324,45.783203,-50.566406,371.406250,36.785156,20.002930,-6.512939,-0.053857,0.099043,0.000000,-4.701807
19325,193.250000,19325,47.738281,-47.464844,368.437500,36.466797,19.718750,-7.537354,-0.053520,0.098977,0.000000,-5.352683
19326,193.259000,19326,48.328125,-45.431641,363.046875,35.876953,19.422852,-7.088623,-0.053500,0.098822,0.000000,-4.743323
19327,193.270000,19327,49.345703,-43.460938,358.937500,35.240234,19.016602,-7.304199,-0.052980,0.098179,0.000000,-4.762045
19328,193.280000,19328,51.039062,-42.507812,354.343750,34.773438,18.575195,-7.447998,-0.052421,0.098135,0.000000,-4.667611
19329,193.289000,19329,51.521484,-40.822266,349.078125,34.400391,18.276367,-7.803711,-0.052356,0.098546,0.000000,-4.863749
19330,193.300000,19330,53.363281,-37.720703,344.968750,33.875000,17.939453,-7.840088,-0.052003,0.098197,0.000000,-4.561552
19331,193.310000,19331,53.880859,-34.810547,337.390625,33.248047,17.426758,-8.251465,-0.051652,0.098545,0.000000,-4.739813
19332,193.319000,19332,53.322266,-33.023438,329.687500,32.480469,16.957031,-7.798584,-0.051434,0.098519,0.000000,-4.243846
19333,193.330000,19333,53.958984,-30.887695,322.093750,31.596680,16.491211,-7.867432,-0.051200,0.098098,0.000000,-4.155627
19334,193.340000,19334,54.193359,-30.020508,315.687500,30.709961,15.942871,-7.688721,-0.050502,0.097280,0.000000,-3.932909
19335,193.349000,19335,53.626953,-27.832031,310.640625,30.000977,15.572266,-8.062988,-0.050130,0.096578,0.000000,-4.279024
19336,193.360000,19336,53.320312,-25.011719,305.609375,29.037109,15.113281,-8.245605,-0.049453,0.095014,0.000000,-4.416343
19337,193.370000,19337,52.568359,-24.763672,295.453125,27.730469,14.560059,-8.074219,-0.049280,0.093857,0.000000,-4.360652
19338,193.379000,19338,52.505859,-23.373047,286.593750,26.391602,13.907227,-7.392822,-0.048526,0.092087,0.000000,-3.691906
19339,193.389000,19339,50.529297,-22.140625,276.671875,25.007812,13.233887,-7.352295,-0.047832,0.090388,0.000000,-3.844094
19340,193.400000,19340,49.539062,-21.111328,267.171875,23.653320,12.628418,-6.931396,-0.047267,0.088532,0.000000,-3.543463
19341,193.409000,19341,47.359375,-19.465820,258.343750,22.216797,11.938477,-6.934326,-0.046212,0.085997,0.000000,-3.761107
19342,193.419000,19342,46.058594,-18.647461,246.539062,20.826172,11.275879,-6.452148,-0.045737,0.084474,0.000000,-3.414262
19343,193.430000,19343,45.574219,-18.743164,234.601562,19.335938,10.387695,-6.445312,-0.044278,0.082420,0.000000,-3.518981
19344,193.439000,19344,45.664062,-17.938477,222.398438,18.012695,9.684570,-6.345459,-0.043546,0.080993,0.000000,-3.428143
19345,193.449000,19345,44.277344,-18.522461,212.359375,16.829102,9.012207,-5.736572,-0.042438,0.079248,0.000000,-3.013737
19346,193.460000,19346,44.652344,-17.573242,204.757812,15.817871,8.461914,-6.175781,-0.041326,0.077252,0.000000,-3.452555
19347,193.469000,19347,43.541016,-18.521484,198.851562,15.099121,7.895264,-5.937500,-0.039704,0.075932,0.000000,-3.366743
19348,193.479000,19348,43.509766,-17.969727,190.726562,14.286133,7.478516,-5.791260,-0.039211,0.074904,0.000000,-3.236821
19349,193.490000,19349,43.515625,-17.338867,181.718750,13.305176,6.941895,-5.671387,-0.038201,0.073219,0.000000,-3.147605
19350,193.500000,19350,42.789062,-15.922363,173.125000,12.629883,6.319824,-5.684570,-0.036504,0.072952,0.000000,-3.144242
19351,193.509000,19351,42.160156,-15.335938,162.820312,11.837891,5.815674,-5.176758,-0.035718,0.072705,0.000000,-2.659268
19352,193.520000,19352,40.472656,-13.294922,151.468750,11.059082,5.265625,-4.973389,-0.034764,0.073012,0.000000,-2.480568
19353,193.530000,19353,38.880859,-11.986328,141.007812,10.459961,4.765381,-5.273682,-0.033795,0.074180,0.000000,-2.794579
19354,193.539000,19354,36.599609,-9.368164,130.414062,10.179688,4.398438,-4.805420,-0.033727,0.078057,0.000000,-2.264534
19355,193.550000,19355,35.306641,-6.841064,119.046875,9.621094,3.957275,-5.116211,-0.033241,0.080818,0.000000,-2.490216
19356,193.560000,19356,32.554688,-5.107422,106.917969,9.036133,3.430298,-5.493164,-0.032083,0.084515,0.000000,-2.905680
19357,193.569000,19357,31.225586,-3.520264,96.597656,8.550293,3.172974,-4.609619,-0.032847,0.088514,0.000000,-1.961333
19358,193.580000,19358,28.658203,-1.905457,88.574219,8.240234,2.896729,-4.605957,-0.032704,0.093032,0.000000,-2.002144
19359,193.590000,19359,26.147461,-1.275330,81.984375,7.881836,2.667847,-4.463623,-0.032541,0.096138,0.000000,-1.991352
19360,193.599000,19360,24.934570,0.200935,78.992188,7.921631,2.667114,-4.331055,-0.033764,0.100284,0.000000,-1.823739
19361,193.610000,19361,22.930664,0.294937,77.687500,7.965820,2.621948,-4.216797,-0.033750,0.102537,0.000000,-1.855608
19362,193.620000,19362,21.714844,0.731812,77.148438,7.911621,2.811768,-4.016113,-0.036446,0.102551,0.000000,-1.762571
19363,193.629000,19363,21.059570,-1.058411,81.156250,8.222168,3.060181,-3.965942,-0.037707,0.101313,0.000000,-1.872248
19364,193.639000,19364,20.589844,-1.858398,87.207031,8.624512,3.365967,-4.183350,-0.038597,0.098897,0.000000,-2.218806
19365,193.650000,19365,20.928711,-3.019531,95.839844,9.267090,3.811646,-3.907837,-0.039771,0.096694,0.000000,-2.004256
19366,193.659000,19366,20.186523,-3.061157,106.765625,10.061035,4.335205,-3.970947,-0.040605,0.094235,0.000000,-2.192973
19367,193.669000,19367,21.203125,-3.570068,119.390625,11.171875,5.019775,-3.716797,-0.042045,0.093574,0.000000,-1.882836
19368,193.680000,19368,22.075195,-4.234131,131.625000,12.168457,5.603516,-4.265137,-0.042572,0.092448,0.000000,-2.404585
19369,193.689000,19369,24.036133,-3.892090,144.640625,12.997559,6.070557,-3.779663,-0.041970,0.089861,0.000000,-1.783102
19370,193.699000,19370,25.660156,-4.740479,158.703125,13.953125,6.713379,-4.096680,-0.042301,0.087920,0.000000,-2.041177
19371,193.710000,19371,29.502930,-5.451904,174.820312,15.127441,7.225586,-3.822632,-0.041331,0.086531,0.000000,-1.495039
19372,193.719000,19372,33.921875,-5.613525,191.054688,16.406250,7.753906,-4.375977,-0.040585,0.085872,0.000000,-1.690861
19373,193.729000,19373,39.039062,-4.236816,208.054688,17.508789,8.351562,-4.907715,-0.040141,0.084155,0.000000,-1.792463
19374,193.740000,19374,42.990234,-3.825684,224.007812,18.633789,8.821777,-5.764893,-0.039382,0.083184,0.000000,-2.339469
19375,193.750000,19375,47.265625,-0.889893,239.132812,19.790039,9.303711,-5.628906,-0.038906,0.082758,0.000000,-1.751942
19376,193.759000,19376,51.642578,0.993378,251.828125,20.719727,9.638184,-6.738281,-0.038273,0.082277,0.000000,-2.451252
19377,193.770000,19377,54.060547,3.604370,263.468750,21.212891,9.925293,-6.698975,-0.037672,0.080514,0.000000,-2.210568
19378,193.780000,19378,57.705078,3.593994,273.562500,21.728516,10.088379,-6.797852,-0.036878,0.079428,0.000000,-2.081916
19379,193.789000,19379,59.853516,3.227173,282.156250,21.837891,10.308594,-6.852783,-0.036535,0.077396,0.000000,-2.102429
19380,193.800000,19380,61.652344,0.923645,287.046875,21.560547,10.223633,-6.737549,-0.035617,0.075112,0.000000,-2.073846
19381,193.810000,19381,62.488281,-2.988403,288.765625,20.785156,9.965332,-6.180420,-0.034510,0.071979,0.000000,-1.785686
19382,193.819000,19382,63.054688,-5.289795,288.156250,19.648438,9.488281,-6.411133,-0.032928,0.068187,0.000000,-2.285819
19383,193.830000,19383,62.626953,-7.511475,285.750000,18.470703,9.035645,-6.137207,-0.031621,0.064639,0.000000,-2.326558
19384,193.840000,19384,61.818359,-9.784668,279.765625,17.085938,8.793945,-5.535156,-0.031433,0.061072,0.000000,-2.067329
19385,193.849000,19385,61.068359,-11.218262,275.546875,15.754883,8.163574,-5.450439,-0.029627,0.057177,0.000000,-2.291109
19386,193.860000,19386,60.570312,-11.810547,271.828125,14.404297,7.591553,-4.836426,-0.027928,0.052990,0.000000,-1.956619
19387,193.870000,19387,60.740234,-12.494629,270.015625,13.358398,7.158936,-4.183105,-0.026513,0.049473,0.000000,-1.509394
19388,193.879000,19388,61.132812,-13.250488,267.906250,12.182129,6.587158,-3.924805,-0.024588,0.045472,0.000000,-1.470794
19389,193.889000,19389,60.257812,-14.500000,267.750000,10.998047,6.057129,-2.989014,-0.022622,0.041076,0.000000,-0.841899
19390,193.900000,19390,59.314453,-15.685547,266.687500,9.629883,5.599854,-3.115234,-0.020998,0.036109,0.000000,-1.302797
19391,193.909000,19391,60.537109,-16.999023,265.765625,8.313965,5.123779,-3.084595,-0.019279,0.031283,0.000000,-1.518538
19392,193.919000,19392,61.208984,-17.216797,265.718750,7.224854,4.638184,-2.571777,-0.017455,0.027190,0.000000,-1.208037
19393,193.930000,19393,62.746094,-18.403320,266.109375,6.043213,4.173828,-2.713867,-0.015685,0.022710,0.000000,-1.577584
19394,193.939000,19394,62.861328,-18.090820,266.734375,5.051758,3.773071,-2.499634,-0.014145,0.018939,0.000000,-1.564988
19395,193.949000,19395,64.648438,-17.930664,268.656250,4.033447,3.414307,-2.642334,-0.012709,0.015013,0.000000,-1.899618
19396,193.960000,19396,67.011719,-16.748047,270.562500,3.156982,3.308960,-2.738037,-0.012230,0.011668,0.000000,-2.160957
19397,193.969000,19397,67.253906,-16.747070,272.359375,2.419434,3.032471,-3.041260,-0.011134,0.008883,0.000000,-2.630290
19398,193.979000,19398,67.906250,-15.756836,274.250000,1.910217,2.866455,-3.077759,-0.010452,0.006965,0.000000,-2.769465
19399,193.990000,19399,67.890625,-14.601562,275.109375,1.351807,2.656372,-2.874390,-0.009656,0.004914,0.000000,-2.681783
19400,194.000000,19400,66.781250,-13.648926,275.984375,0.982422,2.462646,-2.626831,-0.008923,0.003560,0.000000,-2.510901
19401,194.009000,19401,66.757812,-13.456055,277.265625,0.515991,2.345459,-2.849365,-0.008459,0.001861,0.000000,-2.838957
19402,194.020000,19402,65.820312,-13.708984,278.031250,0.153175,2.152466,-2.714355,-0.007742,0.000551,0.000000,-2.784226
19403,194.030000,19403,64.835938,-12.669922,279.531250,-0.195816,2.106812,-1.701416,-0.007537,-0.000701,0.000000,-1.842327
19404,194.039000,19404,63.500000,-13.182129,281.328125,-0.414932,2.047119,-1.433228,-0.007277,-0.001475,0.000000,-1.622805
19405,194.050000,19405,64.269531,-13.932129,282.750000,-0.513031,2.093018,-1.986511,-0.007402,-0.001814,0.000000,-2.206254
19406,194.060000,19406,64.656250,-15.542969,286.078125,-0.752808,2.057007,-1.525330,-0.007190,-0.002631,0.000000,-1.807231
19407,194.069000,19407,65.750000,-15.808105,288.375000,-1.070618,2.043457,-1.426208,-0.007086,-0.003713,0.000000,-1.782329
19408,194.080000,19408,65.304688,-15.887695,288.500000,-1.367981,1.911316,-1.673523,-0.006625,-0.004742,0.000000,-2.088434
19409,194.090000,19409,66.738281,-15.949707,288.343750,-1.803711,1.759949,-1.591431,-0.006104,-0.006255,0.000000,-2.106258
19410,194.099000,19410,67.472656,-16.558594,287.687500,-2.133667,1.538391,-2.041870,-0.005347,-0.007417,0.000000,-2.630835
19411,194.110000,19411,67.878906,-16.741211,287.031250,-2.473633,1.428589,-2.005371,-0.004977,-0.008618,0.000000,-2.673674
19412,194.120000,19412,68.738281,-17.758789,286.656250,-2.655762,1.257629,-2.268555,-0.004387,-0.009265,0.000000,-2.983301
19413,194.129000,19413,69.121094,-17.983398,286.531250,-2.857056,1.219543,-2.021362,-0.004256,-0.009971,0.000000,-2.787123
19414,194.139000,19414,69.609375,-18.784180,288.062500,-3.160522,1.161804,-2.161743,-0.004033,-0.010972,0.000000,-3.001233
19415,194.150000,19415,69.488281,-19.536133,289.468750,-3.442017,1.063049,-1.932739,-0.003672,-0.011891,0.000000,-2.830756
19416,194.159000,19416,70.199219,-19.221680,291.250000,-3.726685,1.087341,-2.067627,-0.003733,-0.012795,0.000000,-3.037621
19417,194.169000,19417,68.898438,-19.483398,293.171875,-3.928223,0.886108,-1.664062,-0.003022,-0.013399,0.000000,-2.646124
19418,194.180000,19418,70.292969,-19.200195,293.531250,-4.113281,1.265686,-1.778137,-0.004312,-0.014013,0.000000,-2.845949
19419,194.189000,19419,69.324219,-18.961914,294.031250,-4.257080,1.142761,-2.088135,-0.003887,-0.014478,0.000000,-3.165529
19420,194.199000,19420,69.109375,-18.086914,294.546875,-4.416260,1.139954,-2.189331,-0.003870,-0.014993,0.000000,-3.295516
19421,194.210000,19421,68.886719,-17.928711,295.687500,-4.535889,1.111938,-1.910767,-0.003761,-0.015340,0.000000,-3.034920
19422,194.219000,19422,68.937500,-18.502930,295.187500,-4.659180,1.134644,-2.171509,-0.003844,-0.015784,0.000000,-3.330726
19423,194.229000,19423,69.195312,-17.078125,295.546875,-4.671387,1.219238,-1.735718,-0.004125,-0.015806,0.000000,-2.899866
19424,194.240000,19424,68.531250,-16.695312,294.656250,-4.565430,1.294556,-2.927368,-0.004393,-0.015494,0.000000,-4.062547
19425,194.250000,19425,67.644531,-15.317383,293.515625,-4.207764,1.485291,-2.961182,-0.005060,-0.014336,0.000000,-4.008428
19426,194.259000,19426,65.988281,-13.704590,291.062500,-3.883545,1.440247,-3.608154,-0.004948,-0.013343,0.000000,-4.556427
19427,194.270000,19427,64.753906,-12.955078,288.531250,-3.440308,1.713989,-3.599854,-0.005940,-0.011924,0.000000,-4.448906
19428,194.280000,19428,65.042969,-13.241699,286.609375,-3.224976,1.765564,-3.184326,-0.006160,-0.011252,0.000000,-3.997772
19429,194.289000,19429,65.054688,-13.654297,280.750000,-3.394165,1.801331,-3.781616,-0.006416,-0.012090,0.000000,-4.655712
19430,194.300000,19430,62.451172,-14.182129,273.625000,-3.513306,1.761108,-3.111938,-0.006436,-0.012840,0.000000,-4.005082
19431,194.310000,19431,59.886719,-13.788574,265.203125,-3.608032,1.531067,-3.808105,-0.005773,-0.013605,0.000000,-4.702456
19432,194.319000,19432,58.498047,-13.495605,255.164062,-3.510132,1.693298,-4.566895,-0.006636,-0.013756,0.000000,-5.461174
19433,194.330000,19433,53.425781,-11.696289,245.671875,-3.252075,1.678711,-4.250977,-0.006833,-0.013237,0.000000,-5.038121
19434,194.340000,19434,49.134766,-9.820801,233.273438,-2.804077,1.851990,-4.539307,-0.007939,-0.012021,0.000000,-5.207902
19435,194.349000,19435,44.048828,-7.738281,217.789062,-2.265503,1.878479,-3.775024,-0.008625,-0.010402,0.000000,-4.299977
19436,194.360000,19436,39.265625,-5.336426,199.429688,-2.007935,1.885193,-3.892700,-0.009453,-0.010068,0.000000,-4.338486
19437,194.370000,19437,34.548828,-5.821289,178.031250,-1.861389,1.568115,-3.871460,-0.008808,-0.010455,0.000000,-4.283957
19438,194.379000,19438,31.182617,-6.512939,157.390625,-1.895142,1.361450,-4.035889,-0.008650,-0.012041,0.000000,-4.467697
19439,194.389000,19439,27.482422,-7.915527,136.351562,-2.138916,1.153076,-5.055420,-0.008457,-0.015687,0.000000,-5.553469
19440,194.400000,19440,24.799805,-8.371582,116.863281,-2.339844,0.723206,-5.332764,-0.006188,-0.020022,0.000000,-5.881114
19441,194.409000,19441,23.552734,-8.808594,100.570312,-2.565796,0.414246,-6.654785,-0.004119,-0.025512,0.000000,-7.291955
19442,194.419000,19442,22.576172,-11.371582,89.335938,-2.493286,0.164093,-6.544189,-0.001837,-0.027909,0.000000,-7.195158
19443,194.430000,19443,23.985352,-12.737793,83.691406,-2.178589,0.287247,-6.883301,-0.003432,-0.026031,0.000000,-7.551387
19444,194.439000,19444,26.001953,-11.276367,83.660156,-1.296509,0.496292,-5.417725,-0.005932,-0.015497,0.000000,-5.887579
19445,194.449000,19445,27.364258,-4.118164,89.769531,0.018664,1.017517,-4.961670,-0.011335,0.000208,0.000000,-5.002659
19446,194.460000,19446,30.750000,4.048096,108.417969,2.399658,1.956238,-3.981812,-0.018043,0.022133,0.000000,-3.228168
19447,194.469000,19447,37.289062,13.873535,141.890625,5.526611,3.573364,-5.268066,-0.025184,0.038950,0.000000,-3.466275
19448,194.479000,19448,41.904297,26.066406,166.203125,7.690430,4.721680,-6.290771,-0.028409,0.046271,0.000000,-3.611284
19449,194.490000,19449,45.378906,31.170898,175.757812,7.808350,4.693115,-6.497314,-0.026702,0.044427,0.000000,-3.648946
19450,194.500000,19450,49.101562,25.332031,179.500000,6.738037,4.077881,-5.698486,-0.022718,0.037538,0.000000,-3.279829
19451,194.509000,19451,53.306641,15.516113,184.648438,5.559082,3.674194,-4.923340,-0.019898,0.030106,0.000000,-3.009729
19452,194.520000,19452,56.337891,6.102051,195.929688,4.886963,3.573486,-4.177979,-0.018239,0.024942,0.000000,-2.661482
19453,194.530000,19453,58.246094,-0.813202,209.140625,4.722412,3.788696,-4.468750,-0.018116,0.022580,0.000000,-3.168280
19454,194.539000,19454,58.210938,-2.548828,220.593750,5.094727,4.181152,-4.844727,-0.018954,0.023096,0.000000,-3.548626
19455,194.550000,19455,58.191406,1.361572,235.531250,5.875488,4.762451,-4.769287,-0.020220,0.024946,0.000000,-3.290132
19456,194.560000,19456,61.011719,5.175537,264.937500,7.445557,5.988281,-5.327148,-0.022603,0.028103,0.000000,-3.495551
19457,194.569000,19457,63.712891,8.247559,293.250000,8.262207,6.823975,-5.454834,-0.023270,0.028175,0.000000,-3.467825
