Format Version,1.0,
Take Name,Subject_01_trial,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3194 3194,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,1,
PosX_PosY_X,0.501692,
PosX_PosY_Y,-0.000067,
PosX_PosY_Z,0.500841,
NegX_PosY_X,-0.000059,
NegX_PosY_Y,-0.000028,
NegX_PosY_Z,0.501540,
NegX_NegY_X,-0.000048,
NegX_NegY_Y,0.000003,
NegX_NegY_Z,0.000010,
PosX_NegY_X,0.501703,
PosX_NegY_Y,-0.000036,
PosX_NegY_Z,-0.000689,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
28575,285.750000,28575,-87.789062,-4.184814,488.500000,-24.183594,10.098633,-12.074707,-0.020673,-0.049506,0.000000,-7.815149
28576,285.759000,28576,-87.480469,-2.900757,488.890625,-24.901367,10.518555,-12.080078,-0.021515,-0.050934,0.000000,-7.686720
28577,285.769000,28577,-89.289062,-3.223999,489.609375,-25.866211,10.800293,-12.017578,-0.022059,-0.052830,0.000000,-7.371529
28578,285.779000,28578,-89.859375,-3.636841,487.406250,-26.908203,11.576660,-12.049805,-0.023752,-0.055207,0.000000,-7.175325
28579,285.790000,28579,-89.785156,-4.476318,482.406250,-27.672852,12.207520,-12.501465,-0.025305,-0.057364,0.000000,-7.464286
28580,285.800000,28580,-89.285156,-6.788818,474.937500,-28.506836,12.700684,-12.419922,-0.026742,-0.060022,0.000000,-7.242368
28581,285.810000,28581,-88.820312,-7.293945,468.218750,-29.301758,13.296387,-12.246582,-0.028398,-0.062581,0.000000,-6.895220
28582,285.819000,28582,-87.777344,-5.970703,459.937500,-29.732422,13.885254,-12.356445,-0.030189,-0.064644,0.000000,-6.862376
28583,285.829000,28583,-87.406250,-4.709961,452.484375,-30.075195,14.332520,-12.344727,-0.031675,-0.066467,0.000000,-6.684300
28584,285.839000,28584,-87.242188,-3.637451,445.375000,-30.212891,14.563477,-11.990723,-0.032699,-0.067837,0.000000,-6.191419
28585,285.850000,28585,-86.355469,-3.237793,438.250000,-30.385742,14.905762,-12.256348,-0.034012,-0.069334,0.000000,-6.379078
28586,285.860000,28586,-83.675781,-3.827148,429.468750,-30.500000,15.131836,-12.581055,-0.035234,-0.071018,0.000000,-6.773415
28587,285.870000,28587,-81.371094,-3.515747,423.000000,-30.551758,15.397461,-12.349121,-0.036401,-0.072226,0.000000,-6.599957
28588,285.879000,28588,-80.035156,-2.905273,417.171875,-30.590820,15.759277,-12.200195,-0.037776,-0.073329,0.000000,-6.441044
28589,285.889000,28589,-78.960938,-2.018433,411.218750,-30.851562,16.065430,-12.034668,-0.039068,-0.075025,0.000000,-6.189503
28590,285.899000,28590,-79.285156,-2.912598,404.250000,-31.170898,16.406250,-11.881836,-0.040584,-0.077108,0.000000,-5.886524
28591,285.910000,28591,-79.160156,-2.278564,397.250000,-31.190430,16.562500,-11.663086,-0.041693,-0.078516,0.000000,-5.542758
28592,285.920000,28592,-77.500000,-3.762451,390.812500,-31.196289,16.666992,-11.865234,-0.042647,-0.079824,0.000000,-5.839317
28593,285.930000,28593,-76.777344,-5.210449,384.796875,-31.045898,16.638672,-11.778320,-0.043240,-0.080681,0.000000,-5.809128
28594,285.939000,28594,-76.515625,-7.080811,379.562500,-30.788086,16.448242,-12.058594,-0.043335,-0.081115,0.000000,-6.158899
28595,285.949000,28595,-75.164062,-7.585205,374.156250,-30.497070,16.218750,-12.354492,-0.043348,-0.081509,0.000000,-6.556751
28596,285.959000,28596,-74.066406,-7.567871,368.468750,-29.785156,15.686035,-12.337891,-0.042571,-0.080835,0.000000,-6.672907
28597,285.970000,28597,-72.792969,-7.428955,361.171875,-29.074219,15.331543,-12.510254,-0.042449,-0.080500,0.000000,-6.965798
28598,285.980000,28598,-71.863281,-7.132324,353.875000,-28.127930,14.964844,-12.133301,-0.042289,-0.079485,0.000000,-6.722828
28599,285.990000,28599,-71.359375,-6.711914,347.125000,-27.003906,14.209473,-11.721680,-0.040935,-0.077793,0.000000,-6.445168
28600,286.000000,28600,-70.304688,-3.821777,340.265625,-25.759766,13.544922,-11.345215,-0.039807,-0.075705,0.000000,-6.174941
28601,286.009000,28601,-68.675781,-0.932404,334.765625,-24.227539,12.897949,-10.567383,-0.038528,-0.072372,0.000000,-5.633127
28602,286.019000,28602,-66.992188,2.955078,328.703125,-22.860352,12.226562,-10.120605,-0.037196,-0.069547,0.000000,-5.351574
28603,286.029000,28603,-67.519531,5.698730,325.312500,-21.825195,11.892090,-9.682129,-0.036556,-0.067090,0.000000,-4.943925
28604,286.040000,28604,-67.621094,5.315430,319.218750,-21.082031,11.683594,-9.523926,-0.036601,-0.066043,0.000000,-4.863506
28605,286.050000,28605,-67.894531,3.193726,309.953125,-20.568359,11.519043,-9.455566,-0.037164,-0.066360,0.000000,-4.831422
28606,286.060000,28606,-67.757812,-1.310852,300.500000,-20.129883,11.292969,-9.331543,-0.037581,-0.066988,0.000000,-4.841848
28607,286.069000,28607,-67.621094,-5.500732,289.843750,-19.469727,10.603027,-9.286133,-0.036582,-0.067173,0.000000,-4.945036
28608,286.079000,28608,-66.300781,-6.727783,280.687500,-18.772461,10.502441,-9.348633,-0.037417,-0.066880,0.000000,-5.166151
28609,286.089000,28609,-65.101562,-5.746582,272.265625,-17.553711,10.029785,-8.642090,-0.036838,-0.064473,0.000000,-4.656507
28610,286.100000,28610,-63.929688,-1.887451,261.937500,-16.457031,9.363281,-8.417969,-0.035746,-0.062828,0.000000,-4.468858
28611,286.110000,28611,-61.505859,1.799622,252.515625,-15.138184,8.729492,-8.349609,-0.034570,-0.059949,0.000000,-4.600152
28612,286.120000,28612,-60.439453,3.828369,245.273438,-13.974609,8.178711,-8.051758,-0.033345,-0.056976,0.000000,-4.480524
28613,286.129000,28613,-58.095703,4.994385,232.437500,-12.907715,7.789795,-8.100586,-0.033514,-0.055532,0.000000,-4.707037
28614,286.139000,28614,-57.794922,5.247559,218.335938,-11.980469,7.539062,-7.730957,-0.034530,-0.054872,0.000000,-4.378454
28615,286.149000,28615,-56.636719,5.375732,202.867188,-11.185547,7.119629,-7.524414,-0.035095,-0.055137,0.000000,-4.212957
28616,286.160000,28616,-53.337891,5.734619,186.976562,-10.219238,6.789062,-7.280273,-0.036310,-0.054655,0.000000,-4.156859
28617,286.170000,28617,-50.353516,6.894287,170.281250,-9.369141,6.522705,-6.994141,-0.038305,-0.055022,0.000000,-3.959522
28618,286.180000,28618,-48.515625,8.452637,152.843750,-8.642090,6.372314,-7.231934,-0.041692,-0.056542,0.000000,-4.136359
28619,286.189000,28619,-45.615234,9.425781,136.546875,-7.721191,6.030029,-7.021973,-0.044161,-0.056546,0.000000,-4.026359
28620,286.199000,28620,-43.306641,11.599121,123.031250,-7.013916,5.624023,-6.989014,-0.045712,-0.057009,0.000000,-3.989915
28621,286.209000,28621,-41.250000,12.139160,113.718750,-6.153320,5.307617,-6.788086,-0.046673,-0.054110,0.000000,-3.989476
28622,286.220000,28622,-39.515625,14.053223,103.964844,-5.499756,5.134521,-6.837158,-0.049387,-0.052900,0.000000,-4.052728
28623,286.230000,28623,-37.023438,15.889160,96.128906,-5.135986,5.033691,-6.838135,-0.052364,-0.053428,0.000000,-4.028022
28624,286.240000,28624,-35.240234,16.757812,88.433594,-4.819580,5.054688,-6.671875,-0.057158,-0.054499,0.000000,-3.793460
28625,286.250000,28625,-33.757812,18.283203,80.050781,-4.689697,4.991699,-6.507080,-0.062357,-0.058584,0.000000,-3.389332
28626,286.259000,28626,-33.261719,18.812500,74.503906,-4.470215,4.927246,-6.155518,-0.066134,-0.060000,0.000000,-2.915676
28627,286.269000,28627,-33.701172,19.352539,73.812500,-4.222168,4.788330,-5.938477,-0.064872,-0.057201,0.000000,-2.755298
28628,286.279000,28628,-32.498047,18.774414,74.074219,-3.817383,4.750244,-5.860596,-0.064128,-0.051535,0.000000,-2.981854
28629,286.290000,28629,-32.013672,19.289062,74.164062,-3.375122,4.545410,-5.849365,-0.061289,-0.045509,0.000000,-3.210260
28630,286.300000,28630,-31.027344,20.909180,73.500000,-2.852661,4.182129,-5.978271,-0.056900,-0.038812,0.000000,-3.584321
28631,286.310000,28631,-30.361328,22.621094,72.328125,-2.183594,3.882324,-6.114014,-0.053677,-0.030190,0.000000,-3.983180
28632,286.319000,28632,-28.546875,23.895508,73.703125,-1.375488,3.330200,-5.573975,-0.045184,-0.018663,0.000000,-3.961523
28633,286.329000,28633,-26.264648,25.902344,78.695312,-0.528107,2.834351,-5.301514,-0.036017,-0.006711,0.000000,-4.192339
28634,286.339000,28634,-24.747070,27.729492,89.597656,0.396515,2.369019,-5.441650,-0.026441,0.004426,0.000000,-4.817984
28635,286.350000,28635,-25.054688,28.725586,108.078125,1.254944,1.546936,-5.456787,-0.014313,0.011611,0.000000,-5.336555
28636,286.360000,28636,-25.804688,27.864258,127.136719,2.336060,1.012634,-5.362793,-0.007965,0.018374,0.000000,-5.615002
28637,286.370000,28637,-26.350586,27.157227,147.929688,3.201660,0.639374,-5.245605,-0.004322,0.021643,0.000000,-5.698537
28638,286.379000,28638,-30.437500,27.856445,172.507812,4.195068,0.015847,-5.703613,-0.000092,0.024318,0.000000,-6.441237
28639,286.389000,28639,-34.757812,29.317383,197.414062,5.051758,-0.393616,-5.210205,0.001994,0.025590,0.000000,-6.158100
28640,286.399000,28640,-40.332031,29.616211,220.234375,5.647217,-0.756531,-5.271973,0.003435,0.025642,0.000000,-6.407896
28641,286.410000,28641,-45.689453,28.386719,238.187500,5.958496,-0.776245,-5.542725,0.003259,0.025016,0.000000,-6.778203
28642,286.420000,28642,-50.527344,28.484375,252.617188,6.113281,-0.776703,-4.761963,0.003075,0.024200,0.000000,-6.072292
28643,286.430000,28643,-53.515625,27.870117,268.203125,6.072510,-0.780731,-5.154541,0.002911,0.022641,0.000000,-6.447342
28644,286.439000,28644,-55.886719,27.599609,285.328125,6.306641,-0.881622,-4.877686,0.003090,0.022103,0.000000,-6.198235
28645,286.449000,28645,-59.279297,28.471680,303.890625,6.625488,-1.066650,-5.441650,0.003510,0.021802,0.000000,-6.834005
28646,286.459000,28646,-63.298828,29.646484,324.281250,6.927979,-0.980621,-5.186768,0.003024,0.021364,0.000000,-6.628741
28647,286.470000,28647,-67.210938,30.675781,342.312500,7.023193,-0.884033,-5.306641,0.002583,0.020517,0.000000,-6.764822
28648,286.480000,28648,-70.500000,31.958008,357.093750,7.252197,-0.818756,-5.447021,0.002293,0.020309,0.000000,-6.952076
28649,286.490000,28649,-70.187500,34.324219,369.625000,7.177002,-0.667389,-5.352295,0.001806,0.019417,0.000000,-6.777100
28650,286.500000,28650,-71.546875,33.333984,374.421875,6.697266,-0.373642,-5.769287,0.000998,0.017887,0.000000,-7.082307
28651,286.509000,28651,-72.417969,31.583008,370.453125,5.678711,0.196091,-6.056641,-0.000529,0.015329,0.000000,-7.150024
28652,286.519000,28652,-73.992188,27.481445,359.109375,4.354736,0.849640,-6.201416,-0.002366,0.012126,0.000000,-7.033661
28653,286.529000,28653,-73.625000,22.523438,343.359375,2.812134,1.814270,-6.785889,-0.005284,0.008190,0.000000,-7.269871
28654,286.540000,28654,-72.035156,19.485352,323.984375,1.305847,2.950562,-6.961914,-0.009107,0.004031,0.000000,-7.074802
28655,286.550000,28655,-71.121094,15.801758,306.203125,-0.046175,3.830811,-7.387207,-0.012511,-0.000151,0.000000,-7.178791
28656,286.560000,28656,-68.773438,13.212402,289.687500,-1.530273,4.431641,-7.418457,-0.015298,-0.005282,0.000000,-6.853038
28657,286.569000,28657,-66.875000,11.432617,276.265625,-2.662964,4.989014,-7.475098,-0.018059,-0.009639,0.000000,-6.624021
28658,286.579000,28658,-64.738281,9.392578,266.281250,-3.656250,5.385742,-7.737061,-0.020226,-0.013731,0.000000,-6.658181
28659,286.589000,28659,-64.179688,8.954590,259.281250,-4.306396,5.639160,-7.904053,-0.021749,-0.016609,0.000000,-6.643339
28660,286.600000,28660,-64.046875,8.244141,257.171875,-4.825439,5.983643,-8.075684,-0.023267,-0.018763,0.000000,-6.682124
28661,286.610000,28661,-63.785156,7.284912,256.015625,-5.197266,6.160400,-8.399414,-0.024063,-0.020301,0.000000,-6.929245
28662,286.620000,28662,-63.865234,7.897461,257.484375,-5.623535,6.282959,-8.408691,-0.024401,-0.021840,0.000000,-6.821147
28663,286.629000,28663,-64.050781,7.256836,261.093750,-5.975342,6.548584,-8.917969,-0.025081,-0.022886,0.000000,-7.270103
28664,286.639000,28664,-64.402344,6.024414,265.125000,-6.194824,6.736572,-9.097656,-0.025409,-0.023366,0.000000,-7.439778
28665,286.649000,28665,-65.382812,6.592041,269.375000,-6.372559,6.882812,-9.184082,-0.025551,-0.023657,0.000000,-7.468899
28666,286.660000,28666,-65.140625,5.527832,272.859375,-6.402588,6.819092,-9.107422,-0.024991,-0.023465,0.000000,-7.440763
28667,286.670000,28667,-65.964844,6.190918,276.296875,-6.389648,6.822754,-9.211914,-0.024694,-0.023126,0.000000,-7.533534
28668,286.680000,28668,-64.906250,7.805420,278.921875,-6.296143,6.737061,-9.017090,-0.024154,-0.022573,0.000000,-7.363420
28669,286.689000,28669,-65.589844,7.677734,282.093750,-6.022461,6.621582,-9.112793,-0.023473,-0.021349,0.000000,-7.532286
28670,286.699000,28670,-66.917969,9.971191,284.562500,-5.886719,6.611328,-8.997559,-0.023233,-0.020687,0.000000,-7.381569
28671,286.709000,28671,-68.105469,10.387695,285.750000,-5.646973,6.454102,-9.019043,-0.022587,-0.019762,0.000000,-7.438525
28672,286.720000,28672,-68.664062,10.283203,286.656250,-5.483398,6.462158,-8.720215,-0.022543,-0.019129,0.000000,-7.174935
28673,286.730000,28673,-68.699219,10.350098,285.593750,-5.529053,6.558350,-8.727539,-0.022964,-0.019360,0.000000,-7.159854
28674,286.740000,28674,-68.167969,10.483887,284.000000,-5.477295,6.426025,-8.816895,-0.022627,-0.019286,0.000000,-7.264973
28675,286.750000,28675,-69.132812,10.504395,283.187500,-5.289307,6.371338,-8.193848,-0.022499,-0.018678,0.000000,-6.666267
28676,286.759000,28676,-68.210938,9.951660,282.390625,-5.029297,6.153076,-8.362793,-0.021789,-0.017810,0.000000,-6.931137
28677,286.769000,28677,-67.632812,10.271484,281.171875,-4.651611,5.802734,-8.705566,-0.020638,-0.016544,0.000000,-7.374692
28678,286.779000,28678,-66.195312,10.715332,280.218750,-4.153809,5.578125,-7.828857,-0.019906,-0.014823,0.000000,-6.634312
28679,286.790000,28679,-65.402344,12.221680,279.234375,-3.449829,4.991699,-7.931396,-0.017876,-0.012355,0.000000,-6.904898
28680,286.800000,28680,-63.328125,13.682617,278.625000,-2.429565,4.519043,-7.822266,-0.016219,-0.008720,0.000000,-7.048135
28681,286.810000,28681,-61.519531,15.872070,278.968750,-1.090576,3.831909,-7.067627,-0.013736,-0.003909,0.000000,-6.609109
28682,286.819000,28682,-61.126953,17.514648,279.843750,0.137314,3.093140,-6.732178,-0.011053,0.000491,0.000000,-6.568581
28683,286.829000,28683,-59.248047,19.333984,279.562500,1.254150,2.472168,-6.374756,-0.008843,0.004486,0.000000,-6.469580
28684,286.839000,28684,-59.154297,20.712891,279.781250,2.314453,1.492737,-5.636230,-0.005335,0.008272,0.000000,-6.015066
28685,286.850000,28685,-59.937500,22.859375,279.234375,3.172974,0.855988,-5.818359,-0.003065,0.011363,0.000000,-6.429361
28686,286.860000,28686,-59.527344,23.625977,276.843750,4.167480,0.236076,-4.921143,-0.000853,0.015054,0.000000,-5.797093
28687,286.870000,28687,-58.132812,24.941406,274.265625,4.847168,-0.223618,-5.120361,0.000815,0.017673,0.000000,-6.168094
28688,286.879000,28688,-56.873047,24.583984,272.062500,5.344482,-0.739899,-5.034424,0.002720,0.019644,0.000000,-6.218514
28689,286.889000,28689,-54.216797,24.382812,270.640625,5.892334,-0.909454,-4.818359,0.003360,0.021772,0.000000,-6.080692
28690,286.899000,28690,-52.076172,25.268555,271.687500,6.378662,-1.484375,-5.096191,0.005464,0.023478,0.000000,-6.456888
28691,286.910000,28691,-50.644531,25.806641,273.734375,6.605225,-1.647156,-5.192383,0.006017,0.024130,0.000000,-6.569726
28692,286.920000,28692,-48.185547,26.125977,270.234375,6.480713,-1.824402,-5.291260,0.006751,0.023982,0.000000,-6.623218
28693,286.930000,28693,-44.593750,26.118164,261.859375,6.079102,-1.670837,-5.598145,0.006381,0.023215,0.000000,-6.800046
28694,286.939000,28694,-41.384766,26.290039,251.328125,5.084717,-1.265137,-5.423096,0.005034,0.020231,0.000000,-6.392706
28695,286.949000,28695,-39.927734,25.228516,234.281250,3.728882,-0.542786,-5.740234,0.002317,0.015916,0.000000,-6.434185
28696,286.959000,28696,-36.746094,22.506836,212.640625,2.070679,0.360626,-5.503906,-0.001696,0.009738,0.000000,-5.823566
28697,286.970000,28697,-33.003906,18.840820,181.023438,0.042728,1.791565,-5.906006,-0.009897,0.000236,0.000000,-5.727331
28698,286.980000,28698,-31.399414,13.256348,149.773438,-1.892578,2.787354,-6.552734,-0.018610,-0.012636,0.000000,-5.909256
28699,286.990000,28699,-29.885742,9.710938,126.714844,-3.213135,3.449707,-6.833740,-0.027224,-0.025357,0.000000,-5.811549
28700,287.000000,28700,-28.462891,9.174805,109.355469,-4.245361,4.006836,-6.407959,-0.036640,-0.038822,0.000000,-4.966813
28701,287.009000,28701,-26.648438,9.340820,95.441406,-5.027100,4.615723,-6.203369,-0.048362,-0.052672,0.000000,-4.348001
28702,287.019000,28702,-26.517578,9.417969,87.359375,-5.624023,4.829590,-6.270752,-0.055284,-0.064378,0.000000,-4.042938
28703,287.029000,28703,-27.442383,8.803223,87.359375,-5.847900,4.929199,-6.554199,-0.056424,-0.066941,0.000000,-4.220469
28704,287.040000,28704,-28.840820,10.278320,93.937500,-5.655518,4.833496,-6.419434,-0.051454,-0.060205,0.000000,-4.154204
28705,287.050000,28705,-27.018555,12.670898,101.218750,-5.048096,4.461670,-6.511963,-0.044079,-0.049873,0.000000,-4.605937
28706,287.060000,28706,-25.479492,19.727539,102.562500,-4.582520,4.146240,-6.850830,-0.040426,-0.044680,0.000000,-4.914885
28707,287.069000,28707,-22.837891,25.858398,98.128906,-4.187744,4.030029,-7.184570,-0.041069,-0.042676,0.000000,-5.147970
28708,287.079000,28708,-23.550781,29.294922,95.554688,-3.661621,3.938599,-7.507324,-0.041218,-0.038320,0.000000,-5.397381
28709,287.089000,28709,-25.662109,31.182617,99.199219,-3.111206,3.722900,-7.697021,-0.037530,-0.031363,0.000000,-5.721906
28710,287.100000,28710,-29.623047,30.193359,111.914062,-2.842407,3.882935,-7.558838,-0.034696,-0.025398,0.000000,-5.758889
28711,287.110000,28711,-33.851562,30.099609,119.578125,-3.384033,4.323975,-7.617920,-0.036160,-0.028300,0.000000,-5.571519
28712,287.120000,28712,-34.371094,26.158203,117.121094,-4.454346,4.973145,-7.496094,-0.042462,-0.038032,0.000000,-5.078175
28713,287.129000,28713,-34.947266,21.501953,114.585938,-5.085938,5.528809,-7.843018,-0.048250,-0.044385,0.000000,-5.254395
28714,287.139000,28714,-37.138672,14.384766,120.570312,-5.456787,5.536621,-7.835693,-0.045920,-0.045258,0.000000,-5.494314
28715,287.149000,28715,-39.630859,7.925293,135.812500,-5.092529,5.134033,-8.075195,-0.037802,-0.037497,0.000000,-6.289571
28716,287.160000,28716,-41.496094,6.242676,158.289062,-4.116211,4.321289,-8.352539,-0.027300,-0.026004,0.000000,-7.103033
28717,287.170000,28717,-40.437500,12.182617,173.906250,-2.994629,3.482178,-8.235840,-0.020023,-0.017220,0.000000,-7.295578
28718,287.180000,28718,-41.908203,16.492188,191.710938,-1.946228,2.898682,-7.986084,-0.015120,-0.010152,0.000000,-7.311274
28719,287.189000,28719,-44.966797,19.471680,211.398438,-1.597717,2.743774,-8.059570,-0.012979,-0.007558,0.000000,-7.466992
28720,287.199000,28720,-47.503906,17.251953,230.804688,-1.563843,2.779541,-8.537109,-0.012043,-0.006776,0.000000,-8.007479
28721,287.209000,28721,-50.449219,17.654297,255.710938,-2.512329,3.278809,-8.630859,-0.012822,-0.009825,0.000000,-7.908833
28722,287.220000,28722,-51.708984,15.538086,269.859375,-4.034180,3.974976,-9.202637,-0.014730,-0.014949,0.000000,-8.200756
28723,287.230000,28723,-50.728516,15.055664,282.250000,-5.254639,4.534424,-9.155273,-0.016065,-0.018617,0.000000,-7.968988
28724,287.240000,28724,-49.730469,14.794434,289.890625,-6.481689,5.012451,-9.168945,-0.017291,-0.022359,0.000000,-7.801209
28725,287.250000,28725,-49.960938,13.043945,296.359375,-7.598145,5.426514,-9.629395,-0.018311,-0.025638,0.000000,-8.109640
28726,287.259000,28726,-50.634766,9.370605,304.187500,-8.288086,5.655518,-9.592285,-0.018592,-0.027247,0.000000,-8.038438
28727,287.269000,28727,-51.910156,7.832031,313.937500,-8.690918,5.650146,-9.422852,-0.017998,-0.027684,0.000000,-7.844833
28728,287.279000,28728,-54.472656,8.277344,323.328125,-8.630371,5.362061,-9.700195,-0.016584,-0.026692,0.000000,-8.108924
28729,287.290000,28729,-55.179688,10.598633,326.312500,-8.541992,5.223877,-9.655762,-0.016009,-0.026177,0.000000,-8.041633
28730,287.300000,28730,-55.140625,13.165039,328.375000,-8.334473,5.034180,-9.816406,-0.015331,-0.025381,0.000000,-8.215056
28731,287.310000,28731,-54.072266,17.234375,328.125000,-8.036621,4.850098,-9.698730,-0.014781,-0.024493,0.000000,-8.119617
28732,287.319000,28732,-53.230469,16.348633,332.843750,-7.779541,4.376465,-9.979004,-0.013149,-0.023373,0.000000,-8.519888
28733,287.329000,28733,-53.207031,15.137695,336.421875,-7.648438,4.157959,-9.930176,-0.012359,-0.022735,0.000000,-8.533440
28734,287.339000,28734,-52.998047,13.994141,344.093750,-7.538574,3.681641,-10.088379,-0.010700,-0.021908,0.000000,-8.777541
28735,287.350000,28735,-52.820312,12.768555,351.921875,-7.280029,3.226685,-10.215332,-0.009169,-0.020686,0.000000,-9.005593
28736,287.360000,28736,-52.513672,11.164062,356.031250,-7.379150,3.040771,-10.694336,-0.008541,-0.020726,0.000000,-9.510581
28737,287.370000,28737,-52.732422,11.000977,361.453125,-7.373047,2.867188,-10.470703,-0.007932,-0.020398,0.000000,-9.307785
28738,287.379000,28738,-53.576172,12.346191,364.250000,-7.677246,2.920654,-10.727051,-0.008018,-0.021077,0.000000,-9.498838
28739,287.389000,28739,-55.511719,13.979492,371.375000,-7.651123,3.018066,-10.769043,-0.008127,-0.020602,0.000000,-9.511775
28740,287.399000,28740,-58.146484,15.890137,379.718750,-8.089844,3.121704,-10.618652,-0.008221,-0.021305,0.000000,-9.249217
28741,287.410000,28741,-60.085938,17.228516,385.812500,-8.625000,3.512207,-10.573730,-0.009103,-0.022355,0.000000,-9.073646
28742,287.420000,28742,-62.513672,16.986328,389.828125,-9.645996,4.031738,-10.736816,-0.010342,-0.024744,0.000000,-9.014286
28743,287.430000,28743,-64.960938,15.457520,391.656250,-11.083496,4.694824,-10.857910,-0.011987,-0.028299,0.000000,-8.834287
28744,287.439000,28744,-67.632812,13.736816,394.343750,-12.211426,5.225586,-11.599121,-0.013251,-0.030966,0.000000,-9.322742
28745,287.449000,28745,-68.738281,14.347656,395.468750,-13.336426,5.645752,-11.540527,-0.014276,-0.033723,0.000000,-9.017632
28746,287.459000,28746,-69.492188,14.347656,396.703125,-14.223633,5.937988,-11.167969,-0.014968,-0.035855,0.000000,-8.461594
28747,287.470000,28747,-70.109375,14.617188,398.859375,-15.002930,6.114014,-11.209473,-0.015329,-0.037615,0.000000,-8.348274
28748,287.480000,28748,-71.660156,13.373047,402.515625,-15.772461,6.286133,-11.057129,-0.015617,-0.039185,0.000000,-8.040298
28749,287.490000,28749,-71.593750,15.187012,407.921875,-16.435547,6.536865,-10.949219,-0.016025,-0.040291,0.000000,-7.821272
28750,287.500000,28750,-69.914062,15.664062,415.453125,-17.156250,6.568359,-11.484863,-0.015810,-0.041295,0.000000,-8.350093
28751,287.509000,28751,-70.367188,16.912109,422.218750,-17.904297,6.828125,-11.166016,-0.016172,-0.042405,0.000000,-7.908574
28752,287.519000,28752,-71.039062,15.885254,426.046875,-18.763672,7.324951,-11.960449,-0.017193,-0.044041,0.000000,-8.558681
28753,287.529000,28753,-73.562500,13.920410,430.734375,-19.848633,8.004883,-11.835938,-0.018584,-0.046081,0.000000,-8.187410
28754,287.540000,28754,-76.667969,11.673828,436.625000,-21.095703,8.424316,-12.040039,-0.019294,-0.048315,0.000000,-8.110560
28755,287.550000,28755,-80.078125,10.232422,442.218750,-22.128906,8.934570,-11.711426,-0.020204,-0.050041,0.000000,-7.497530
28756,287.560000,28756,-80.203125,10.297852,448.578125,-23.191406,9.371094,-11.741211,-0.020891,-0.051700,0.000000,-7.379595
28757,287.569000,28757,-81.472656,10.248047,455.078125,-24.275391,9.893066,-11.689453,-0.021739,-0.053343,0.000000,-7.120644
28758,287.579000,28758,-81.750000,10.823242,459.187500,-25.319336,10.443848,-12.088379,-0.022744,-0.055139,0.000000,-7.334565
28759,287.589000,28759,-82.773438,10.190430,461.875000,-26.497070,11.145996,-12.037598,-0.024132,-0.057368,0.000000,-7.043095
28760,287.600000,28760,-84.828125,9.192871,460.828125,-27.704102,11.815430,-12.182129,-0.025640,-0.060118,0.000000,-6.846724
28761,287.610000,28761,-85.500000,7.215088,459.937500,-28.761719,12.474609,-12.894531,-0.027122,-0.062534,0.000000,-7.352186
28762,287.620000,28762,-87.507812,4.555420,458.265625,-29.850586,13.171387,-13.063965,-0.028742,-0.065138,0.000000,-7.232934
28763,287.629000,28763,-89.265625,1.387634,454.140625,-30.886719,13.633789,-13.442871,-0.030021,-0.068011,0.000000,-7.330137
28764,287.639000,28764,-89.390625,-0.043644,447.828125,-31.585938,14.213867,-13.471191,-0.031740,-0.070531,0.000000,-7.167733
28765,287.649000,28765,-89.035156,-0.909729,441.546875,-32.203125,14.664062,-13.106934,-0.033211,-0.072933,0.000000,-6.643588
28766,287.660000,28766,-88.796875,-0.881226,433.750000,-32.628906,15.285645,-13.341797,-0.035241,-0.075225,0.000000,-6.693095
28767,287.670000,28767,-89.343750,-1.743713,428.359375,-32.994141,15.786621,-13.910645,-0.036854,-0.077024,0.000000,-7.093255
28768,287.680000,28768,-89.046875,-0.960815,424.109375,-33.332031,16.290039,-13.888672,-0.038410,-0.078593,0.000000,-6.927115
28769,287.689000,28769,-89.039062,-1.317383,419.250000,-33.478516,16.736328,-13.543945,-0.039920,-0.079853,0.000000,-6.486467
28770,287.699000,28770,-88.804688,-0.516205,413.546875,-33.560547,16.992188,-13.676270,-0.041089,-0.081153,0.000000,-6.490718
28771,287.709000,28771,-86.925781,-2.400024,406.625000,-33.507812,17.268555,-13.453613,-0.042468,-0.082405,0.000000,-6.392444
28772,287.720000,28772,-86.406250,-4.387695,399.828125,-33.388672,17.479492,-13.346680,-0.043718,-0.083508,0.000000,-6.322924
28773,287.730000,28773,-83.539062,-6.671875,393.328125,-33.205078,17.467773,-13.190430,-0.044410,-0.084421,0.000000,-6.434294
28774,287.740000,28774,-82.359375,-6.922363,386.859375,-32.964844,17.403320,-13.268066,-0.044986,-0.085211,0.000000,-6.561516
28775,287.750000,28775,-81.148438,-6.915527,381.812500,-32.378906,17.193359,-13.015137,-0.045031,-0.084803,0.000000,-6.444906
